TITLE     = ""
VARIABLES = "x [m]"
"r [m]"
ZONE T="Ogive Surface"
 STRANDID=0, SOLUTIONTIME=0
 I=8000, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 3.023145794868469238E-01 3.801348805427551270E-02
 3.023744225502014160E-01 3.801772370934486389E-02
 3.024342656135559082E-01 3.802195936441421509E-02
 3.024941086769104004E-01 3.802619129419326782E-02
 3.025539815425872803E-01 3.803042322397232056E-02
 3.026138246059417725E-01 3.803465142846107483E-02
 3.026736676692962646E-01 3.803887963294982910E-02
 3.027335107326507568E-01 3.804310783743858337E-02
 3.027933835983276367E-01 3.804733231663703918E-02
 3.028532266616821289E-01 3.805155679583549500E-02
 3.029130697250366211E-01 3.805578127503395081E-02
 3.029729127883911133E-01 3.806000575423240662E-02
 3.030327856540679932E-01 3.806422650814056396E-02
 3.030926287174224854E-01 3.806844353675842285E-02
 3.031524717807769775E-01 3.807266429066658020E-02
 3.032123446464538574E-01 3.807688131928443909E-02
 3.032721877098083496E-01 3.808109462261199951E-02
 3.033320307731628418E-01 3.808531165122985840E-02
 3.033918738365173340E-01 3.808952495455741882E-02
 3.034517467021942139E-01 3.809373453259468079E-02
 3.035115897655487061E-01 3.809794783592224121E-02
 3.035714328289031982E-01 3.810215741395950317E-02
 3.036313056945800781E-01 3.810636326670646667E-02
 3.036911487579345703E-01 3.811057284474372864E-02
 3.037509918212890625E-01 3.811477497220039368E-02
 3.038108646869659424E-01 3.811898082494735718E-02
 3.038707077503204346E-01 3.812318295240402222E-02
 3.039305508136749268E-01 3.812738507986068726E-02
 3.039904236793518066E-01 3.813158720731735229E-02
 3.040502667427062988E-01 3.813578560948371887E-02
 3.041101098060607910E-01 3.813998401165008545E-02
 3.041699826717376709E-01 3.814417868852615356E-02
 3.042298257350921631E-01 3.814837336540222168E-02
 3.042896687984466553E-01 3.815256804227828979E-02
 3.043495416641235352E-01 3.815676271915435791E-02
 3.044093847274780273E-01 3.816095367074012756E-02
 3.044692277908325195E-01 3.816514462232589722E-02
 3.045291006565093994E-01 3.816933184862136841E-02
 3.045889437198638916E-01 3.817351907491683960E-02
 3.046487867832183838E-01 3.817770630121231079E-02
 3.047086596488952637E-01 3.818188980221748352E-02
 3.047685027122497559E-01 3.818607330322265625E-02
 3.048283755779266357E-01 3.819025680422782898E-02
 3.048882186412811279E-01 3.819444030523300171E-02
 3.049480617046356201E-01 3.819862008094787598E-02
 3.050079345703125000E-01 3.820279613137245178E-02
 3.050677776336669922E-01 3.820697590708732605E-02
 3.051276206970214844E-01 3.821115195751190186E-02
 3.051874935626983643E-01 3.821532428264617920E-02
 3.052473366260528564E-01 3.821950033307075500E-02
 3.053072094917297363E-01 3.822367265820503235E-02
 3.053670525550842285E-01 3.822784125804901123E-02
 3.054268956184387207E-01 3.823200985789299011E-02
 3.054867684841156006E-01 3.823617845773696899E-02
 3.055466115474700928E-01 3.824034705758094788E-02
 3.056064844131469727E-01 3.824451193213462830E-02
 3.056663274765014648E-01 3.824867680668830872E-02
 3.057261705398559570E-01 3.825284168124198914E-02
 3.057860434055328369E-01 3.825700283050537109E-02
 3.058458864688873291E-01 3.826116397976875305E-02
 3.059057593345642090E-01 3.826532140374183655E-02
 3.059656023979187012E-01 3.826948255300521851E-02
 3.060254752635955811E-01 3.827363625168800354E-02
 3.060853183269500732E-01 3.827779367566108704E-02
 3.061451613903045654E-01 3.828194737434387207E-02
 3.062050342559814453E-01 3.828610107302665710E-02
 3.062648773193359375E-01 3.829025104641914368E-02
 3.063247501850128174E-01 3.829440101981163025E-02
 3.063845932483673096E-01 3.829855099320411682E-02
 3.064444661140441895E-01 3.830270096659660339E-02
 3.065043091773986816E-01 3.830684721469879150E-02
 3.065641522407531738E-01 3.831098973751068115E-02
 3.066240251064300537E-01 3.831513598561286926E-02
 3.066838681697845459E-01 3.831927850842475891E-02
 3.067437410354614258E-01 3.832342103123664856E-02
 3.068035840988159180E-01 3.832755982875823975E-02
 3.068634569644927979E-01 3.833169862627983093E-02
 3.069233000278472900E-01 3.833583742380142212E-02
 3.069831728935241699E-01 3.833997249603271484E-02
 3.070430159568786621E-01 3.834410756826400757E-02
 3.071028888225555420E-01 3.834824264049530029E-02
 3.071627318859100342E-01 3.835237398743629456E-02
 3.072226047515869141E-01 3.835650533437728882E-02
 3.072824478149414062E-01 3.836063295602798462E-02
 3.073423206806182861E-01 3.836476430296897888E-02
 3.074021637439727783E-01 3.836889192461967468E-02
 3.074620366096496582E-01 3.837301582098007202E-02
 3.075218796730041504E-01 3.837713971734046936E-02
 3.075817525386810303E-01 3.838126361370086670E-02
 3.076415956020355225E-01 3.838538751006126404E-02
 3.077014684677124023E-01 3.838950768113136292E-02
 3.077613115310668945E-01 3.839362785220146179E-02
 3.078211843967437744E-01 3.839774429798126221E-02
 3.078810274600982666E-01 3.840186446905136108E-02
 3.079409003257751465E-01 3.840597718954086304E-02
 3.080007433891296387E-01 3.841009363532066345E-02
 3.080606162548065186E-01 3.841420635581016541E-02
 3.081204593181610107E-01 3.841831907629966736E-02
 3.081803321838378906E-01 3.842242807149887085E-02
 3.082401752471923828E-01 3.842653706669807434E-02
 3.083000481128692627E-01 3.843064606189727783E-02
 3.083599209785461426E-01 3.843475505709648132E-02
 3.084197640419006348E-01 3.843886032700538635E-02
 3.084796369075775146E-01 3.844296187162399292E-02
 3.085394799709320068E-01 3.844706714153289795E-02
 3.085993528366088867E-01 3.845116868615150452E-02
 3.086591958999633789E-01 3.845526650547981262E-02
 3.087190687656402588E-01 3.845936805009841919E-02
 3.087789118289947510E-01 3.846346586942672729E-02
 3.088387846946716309E-01 3.846755996346473694E-02
 3.088986575603485107E-01 3.847165778279304504E-02
 3.089585006237030029E-01 3.847575187683105469E-02
 3.090183734893798828E-01 3.847984224557876587E-02
 3.090782165527343750E-01 3.848393633961677551E-02
 3.091380894184112549E-01 3.848802670836448669E-02
 3.091979324817657471E-01 3.849211335182189941E-02
 3.092578053474426270E-01 3.849619999527931213E-02
 3.093176782131195068E-01 3.850028663873672485E-02
 3.093775212764739990E-01 3.850437328219413757E-02
 3.094373941421508789E-01 3.850845620036125183E-02
 3.094972372055053711E-01 3.851253911852836609E-02
 3.095571100711822510E-01 3.851662203669548035E-02
 3.096169829368591309E-01 3.852070122957229614E-02
 3.096768260002136230E-01 3.852478042244911194E-02
 3.097366988658905029E-01 3.852885589003562927E-02
 3.097965419292449951E-01 3.853293135762214661E-02
 3.098564147949218750E-01 3.853700682520866394E-02
 3.099162876605987549E-01 3.854107856750488281E-02
 3.099761307239532471E-01 3.854515403509140015E-02
 3.100360035896301270E-01 3.854922205209732056E-02
 3.100958764553070068E-01 3.855329379439353943E-02
 3.101557195186614990E-01 3.855736181139945984E-02
 3.102155923843383789E-01 3.856142982840538025E-02
 3.102754652500152588E-01 3.856549412012100220E-02
 3.103353083133697510E-01 3.856955841183662415E-02
 3.103951811790466309E-01 3.857362270355224609E-02
 3.104550242424011230E-01 3.857768326997756958E-02
 3.105148971080780029E-01 3.858174383640289307E-02
 3.105747699737548828E-01 3.858580440282821655E-02
 3.106346130371093750E-01 3.858986124396324158E-02
 3.106944859027862549E-01 3.859391808509826660E-02
 3.107543587684631348E-01 3.859797492623329163E-02
 3.108142018318176270E-01 3.860202804207801819E-02
 3.108740746974945068E-01 3.860608115792274475E-02
 3.109339475631713867E-01 3.861013427376747131E-02
 3.109937906265258789E-01 3.861418366432189941E-02
 3.110536634922027588E-01 3.861823305487632751E-02
 3.111135363578796387E-01 3.862227872014045715E-02
 3.111733794212341309E-01 3.862632811069488525E-02
 3.112332522869110107E-01 3.863037377595901489E-02
 3.112931251525878906E-01 3.863441571593284607E-02
 3.113529980182647705E-01 3.863845765590667725E-02
 3.114128410816192627E-01 3.864249959588050842E-02
 3.114727139472961426E-01 3.864654153585433960E-02
 3.115325868129730225E-01 3.865057975053787231E-02
 3.115924298763275146E-01 3.865461796522140503E-02
 3.116523027420043945E-01 3.865865245461463928E-02
 3.117121756076812744E-01 3.866268694400787354E-02
 3.117720186710357666E-01 3.866672143340110779E-02
 3.118318915367126465E-01 3.867075219750404358E-02
 3.118917644023895264E-01 3.867478668689727783E-02
 3.119516372680664062E-01 3.867881372570991516E-02
 3.120114803314208984E-01 3.868284448981285095E-02
 3.120713531970977783E-01 3.868687152862548828E-02
 3.121312260627746582E-01 3.869089484214782715E-02
 3.121910691261291504E-01 3.869492188096046448E-02
 3.122509419918060303E-01 3.869894519448280334E-02
 3.123108148574829102E-01 3.870296850800514221E-02
 3.123706877231597900E-01 3.870698809623718262E-02
 3.124305307865142822E-01 3.871100768446922302E-02
 3.124904036521911621E-01 3.871502727270126343E-02
 3.125502765178680420E-01 3.871904313564300537E-02
 3.126101493835449219E-01 3.872305899858474731E-02
 3.126699924468994141E-01 3.872707113623619080E-02
 3.127298653125762939E-01 3.873108699917793274E-02
 3.127897381782531738E-01 3.873509913682937622E-02
 3.128496110439300537E-01 3.873910754919052124E-02
 3.129094541072845459E-01 3.874311968684196472E-02
 3.129693269729614258E-01 3.874712437391281128E-02
 3.130291998386383057E-01 3.875113278627395630E-02
 3.130890727043151855E-01 3.875513747334480286E-02
 3.131489455699920654E-01 3.875914216041564941E-02
 3.132087886333465576E-01 3.876314684748649597E-02
 3.132686614990234375E-01 3.876714780926704407E-02
 3.133285343647003174E-01 3.877114877104759216E-02
 3.133884072303771973E-01 3.877514600753784180E-02
 3.134482800960540771E-01 3.877914324402809143E-02
 3.135081231594085693E-01 3.878314048051834106E-02
 3.135679960250854492E-01 3.878713771700859070E-02
 3.136278688907623291E-01 3.879113122820854187E-02
 3.136877417564392090E-01 3.879512101411819458E-02
 3.137476146221160889E-01 3.879911452531814575E-02
 3.138074576854705811E-01 3.880310431122779846E-02
 3.138673305511474609E-01 3.880709409713745117E-02
 3.139272034168243408E-01 3.881108015775680542E-02
 3.139870762825012207E-01 3.881506621837615967E-02
 3.140469491481781006E-01 3.881905227899551392E-02
 3.141067922115325928E-01 3.882303461432456970E-02
 3.141666650772094727E-01 3.882701694965362549E-02
 3.142265379428863525E-01 3.883099928498268127E-02
 3.142864108085632324E-01 3.883497789502143860E-02
 3.143462836742401123E-01 3.883895650506019592E-02
 3.144061565399169922E-01 3.884293511509895325E-02
 3.144659996032714844E-01 3.884690999984741211E-02
 3.145258724689483643E-01 3.885088488459587097E-02
 3.145857453346252441E-01 3.885485976934432983E-02
 3.146456182003021240E-01 3.885883092880249023E-02
 3.147054910659790039E-01 3.886280208826065063E-02
 3.147653639316558838E-01 3.886676952242851257E-02
 3.148252367973327637E-01 3.887074068188667297E-02
 3.148850798606872559E-01 3.887470439076423645E-02
 3.149449527263641357E-01 3.887867182493209839E-02
 3.150048255920410156E-01 3.888263553380966187E-02
 3.150646984577178955E-01 3.888659924268722534E-02
 3.151245713233947754E-01 3.889056295156478882E-02
 3.151844441890716553E-01 3.889452293515205383E-02
 3.152443170547485352E-01 3.889848291873931885E-02
 3.153041601181030273E-01 3.890243917703628540E-02
 3.153640329837799072E-01 3.890639543533325195E-02
 3.154239058494567871E-01 3.891035169363021851E-02
 3.154837787151336670E-01 3.891430422663688660E-02
 3.155436515808105469E-01 3.891825675964355469E-02
 3.156035244464874268E-01 3.892220929265022278E-02
 3.156633973121643066E-01 3.892616182565689087E-02
 3.157232701778411865E-01 3.893011063337326050E-02
 3.157831430435180664E-01 3.893405571579933167E-02
 3.158430159091949463E-01 3.893800452351570129E-02
 3.159028589725494385E-01 3.894194960594177246E-02
 3.159627318382263184E-01 3.894589096307754517E-02
 3.160226047039031982E-01 3.894983604550361633E-02
 3.160824775695800781E-01 3.895377740263938904E-02
 3.161423504352569580E-01 3.895771503448486328E-02
 3.162022233009338379E-01 3.896165639162063599E-02
 3.162620961666107178E-01 3.896559402346611023E-02
 3.163219690322875977E-01 3.896952793002128601E-02
 3.163818418979644775E-01 3.897346556186676025E-02
 3.164417147636413574E-01 3.897739946842193604E-02
 3.165015876293182373E-01 3.898132964968681335E-02
 3.165614604949951172E-01 3.898525983095169067E-02
 3.166213333606719971E-01 3.898919001221656799E-02
 3.166812062263488770E-01 3.899312019348144531E-02
 3.167410492897033691E-01 3.899704664945602417E-02
 3.168009221553802490E-01 3.900097310543060303E-02
 3.168607950210571289E-01 3.900489583611488342E-02
 3.169206678867340088E-01 3.900882229208946228E-02
 3.169805407524108887E-01 3.901274129748344421E-02
 3.170404136180877686E-01 3.901666402816772461E-02
 3.171002864837646484E-01 3.902058303356170654E-02
 3.171601593494415283E-01 3.902450203895568848E-02
 3.172200322151184082E-01 3.902841731905937195E-02
 3.172799050807952881E-01 3.903233259916305542E-02
 3.173397779464721680E-01 3.903624787926673889E-02
 3.173996508121490479E-01 3.904016315937042236E-02
 3.174595236778259277E-01 3.904407471418380737E-02
 3.175193965435028076E-01 3.904798254370689392E-02
 3.175792694091796875E-01 3.905189409852027893E-02
 3.176391422748565674E-01 3.905580192804336548E-02
 3.176990151405334473E-01 3.905970975756645203E-02
 3.177588880062103271E-01 3.906361386179924011E-02
 3.178187608718872070E-01 3.906751796603202820E-02
 3.178786337375640869E-01 3.907142207026481628E-02
 3.179385066032409668E-01 3.907532244920730591E-02
 3.179983794689178467E-01 3.907922282814979553E-02
 3.180582523345947266E-01 3.908311948180198669E-02
 3.181181252002716064E-01 3.908701986074447632E-02
 3.181779980659484863E-01 3.909091651439666748E-02
 3.182378709316253662E-01 3.909480944275856018E-02
 3.182977437973022461E-01 3.909870609641075134E-02
 3.183576166629791260E-01 3.910259529948234558E-02
 3.184174895286560059E-01 3.910648822784423828E-02
 3.184773623943328857E-01 3.911037743091583252E-02
 3.185372352600097656E-01 3.911426663398742676E-02
 3.185971081256866455E-01 3.911815583705902100E-02
 3.186569809913635254E-01 3.912204131484031677E-02
 3.187168538570404053E-01 3.912592679262161255E-02
 3.187767267227172852E-01 3.912980854511260986E-02
 3.188365995883941650E-01 3.913369029760360718E-02
 3.188964724540710449E-01 3.913757205009460449E-02
 3.189563751220703125E-01 3.914145380258560181E-02
 3.190162479877471924E-01 3.914533182978630066E-02
 3.190761208534240723E-01 3.914920985698699951E-02
 3.191359937191009521E-01 3.915308415889739990E-02
 3.191958665847778320E-01 3.915695846080780029E-02
 3.192557394504547119E-01 3.916083276271820068E-02
 3.193156123161315918E-01 3.916470333933830261E-02
 3.193754851818084717E-01 3.916857391595840454E-02
 3.194353580474853516E-01 3.917244449257850647E-02
 3.194952309131622314E-01 3.917631134390830994E-02
 3.195551037788391113E-01 3.918017819523811340E-02
 3.196149766445159912E-01 3.918404504656791687E-02
 3.196748495101928711E-01 3.918790817260742188E-02
 3.197347223758697510E-01 3.919177129864692688E-02
 3.197946250438690186E-01 3.919563442468643188E-02
 3.198544979095458984E-01 3.919949382543563843E-02
 3.199143707752227783E-01 3.920335322618484497E-02
 3.199742436408996582E-01 3.920721262693405151E-02
 3.200341165065765381E-01 3.921106830239295959E-02
 3.200939893722534180E-01 3.921492397785186768E-02
 3.201538622379302979E-01 3.921877965331077576E-02
 3.202137351036071777E-01 3.922263160347938538E-02
 3.202736079692840576E-01 3.922648355364799500E-02
 3.203335106372833252E-01 3.923033177852630615E-02
 3.203933835029602051E-01 3.923418000340461731E-02
 3.204532563686370850E-01 3.923802822828292847E-02
 3.205131292343139648E-01 3.924187645316123962E-02
 3.205730020999908447E-01 3.924572095274925232E-02
 3.206328749656677246E-01 3.924956545233726501E-02
 3.206927478313446045E-01 3.925340622663497925E-02
 3.207526206970214844E-01 3.925724700093269348E-02
 3.208125233650207520E-01 3.926108777523040771E-02
 3.208723962306976318E-01 3.926492854952812195E-02
 3.209322690963745117E-01 3.926876559853553772E-02
 3.209921419620513916E-01 3.927260264754295349E-02
 3.210520148277282715E-01 3.927643597126007080E-02
 3.211118876934051514E-01 3.928026929497718811E-02
 3.211717605590820312E-01 3.928410261869430542E-02
 3.212316632270812988E-01 3.928793221712112427E-02
 3.212915360927581787E-01 3.929176181554794312E-02
 3.213514089584350586E-01 3.929559141397476196E-02
 3.214112818241119385E-01 3.929941728711128235E-02
 3.214711546897888184E-01 3.930324316024780273E-02
 3.215310275554656982E-01 3.930706903338432312E-02
 3.215909302234649658E-01 3.931089118123054504E-02
 3.216508030891418457E-01 3.931471332907676697E-02
 3.217106759548187256E-01 3.931853547692298889E-02
 3.217705488204956055E-01 3.932235389947891235E-02
 3.218304216861724854E-01 3.932617232203483582E-02
 3.218903243541717529E-01 3.932999074459075928E-02
